Date,Equipment,Handedness,"Swing Details","Plane Score","Connection Score","Rotation Score","Bat Speed (mph)","Rotational Acceleration (g)","On Plane Efficiency (%)","Attack Angle (deg)","Early Connection (deg)","Connection at Impact (deg)","Vertical Bat Angle (deg)","Power (kW)","Time to Contact (sec)","Peak Hand Speed (mph)","Exit Velocity (mph)","Launch Angle (deg)","Estimated Distance (feet)"
"Sep 08, 2020 02:31:57 PM","Velo HS-Collegiate BBCor",Right,"General Practice",49,48,50,63.8,13,66,14,77,77,-15,3,0.17,19.2,,,
"Sep 08, 2020 02:31:49 PM","Velo HS-Collegiate BBCor",Right,"General Practice",53,51,50,64.2,13,70,11,77,80,-18,3.19,0.16,19.6,,,
"Sep 08, 2020 02:31:43 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,43,50,67,12.7,75,13,68,79,-22,3.7,0.15,21.2,,,
"Sep 08, 2020 02:31:35 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,47,52,63.4,13.6,72,12,73,79,-19,3.15,0.16,19.1,,,
"Sep 08, 2020 02:31:29 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,46,54,65.6,14.3,78,13,71,80,-21,3.75,0.14,20.3,,,
"Sep 08, 2020 02:31:23 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,48,53,65.2,14,74,13,74,79,-17,3.46,0.15,19.8,,,
"Sep 08, 2020 02:31:16 PM","Velo HS-Collegiate BBCor",Right,"General Practice",60,52,54,67.4,14.6,76,6,76,82,-26,4.01,0.14,20.3,,,
"Sep 08, 2020 02:31:09 PM","Velo HS-Collegiate BBCor",Right,"General Practice",62,49,56,66.2,15.3,79,3,72,82,-30,3.98,0.14,20.5,,,
"Sep 08, 2020 02:31:04 PM","Velo HS-Collegiate BBCor",Right,"General Practice",67,44,48,64.7,12.1,84,6,67,80,-27,3.45,0.15,20.5,,,
"Sep 08, 2020 02:28:28 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,48,53,65,14.3,72,12,75,78,-17,3.27,0.16,20.1,,,
"Sep 08, 2020 02:28:22 PM","Velo HS-Collegiate BBCor",Right,"General Practice",53,45,49,63.7,12.7,70,15,74,75,-11,3.03,0.17,19.4,,,
"Sep 08, 2020 02:28:13 PM","Velo HS-Collegiate BBCor",Right,"General Practice",52,49,56,66.9,15.2,69,10,74,80,-23,3.64,0.15,20.8,,,
"Sep 08, 2020 02:28:04 PM","Velo HS-Collegiate BBCor",Right,"General Practice",49,45,59,67.2,16.5,66,10,72,77,-30,3.93,0.14,21.1,,,
"Sep 08, 2020 02:27:58 PM","Velo HS-Collegiate BBCor",Right,"General Practice",50,51,57,67.7,15.9,66,9,78,78,-29,3.99,0.14,20.7,,,
"Sep 08, 2020 02:27:50 PM","Velo HS-Collegiate BBCor",Right,"General Practice",52,51,47,63.1,11.8,69,14,82,75,-12,2.81,0.18,18.9,,,
"Sep 08, 2020 02:27:42 PM","Velo HS-Collegiate BBCor",Right,"General Practice",60,47,44,63.6,10.5,76,12,75,77,-16,3.02,0.17,19.6,,,
"Sep 08, 2020 02:27:34 PM","Velo HS-Collegiate BBCor",Right,"General Practice",65,41,50,65.8,12.8,82,10,67,77,-21,3.57,0.15,21,,,
"Sep 08, 2020 02:27:27 PM","Velo HS-Collegiate BBCor",Right,"General Practice",68,43,52,66.3,13.8,85,5,66,80,-31,3.68,0.15,21.1,,,
"Sep 08, 2020 02:27:21 PM","Velo HS-Collegiate BBCor",Right,"General Practice",53,55,49,64.4,12.4,70,11,77,83,-24,3.1,0.17,20,,,
"Sep 08, 2020 02:27:07 PM","Velo HS-Collegiate BBCor",Right,"General Practice",47,52,57,65.5,15.8,64,15,78,79,-21,3.36,0.16,19.8,,,
"Sep 08, 2020 02:27:01 PM","Velo HS-Collegiate BBCor",Right,"General Practice",50,67,53,67.3,14.3,67,8,86,84,-24,3.78,0.15,19.2,,,
"Sep 08, 2020 02:26:55 PM","Velo HS-Collegiate BBCor",Right,"General Practice",53,54,38,60.1,7.9,69,12,82,78,-17,2.38,0.19,18.3,,,
"Sep 08, 2020 02:26:49 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,49,55,63.7,15.1,71,12,71,83,-25,3.44,0.15,19.5,,,
"Sep 08, 2020 02:26:42 PM","Velo HS-Collegiate BBCor",Right,"General Practice",60,44,62,65,17.9,77,13,68,80,-24,3.9,0.14,20.1,,,
"Sep 08, 2020 02:26:37 PM","Velo HS-Collegiate BBCor",Right,"General Practice",54,49,65,63.6,19.1,70,18,76,79,-15,3.38,0.15,18.9,,,
"Sep 08, 2020 02:23:32 PM","Velo HS-Collegiate BBCor",Right,"General Practice",50,48,49,62.7,12.6,67,6,77,76,-23,2.97,0.17,20,,,
"Sep 08, 2020 02:23:24 PM","Velo HS-Collegiate BBCor",Right,"General Practice",51,47,50,65.5,12.9,68,6,77,75,-25,3.16,0.17,19.5,,,
"Sep 08, 2020 02:23:16 PM","Velo HS-Collegiate BBCor",Right,"General Practice",52,45,49,65.6,12.3,69,5,74,75,-25,3.33,0.16,20,,,
"Sep 08, 2020 02:23:08 PM","Velo HS-Collegiate BBCor",Right,"General Practice",54,47,51,65.7,13.5,71,5,74,78,-24,3.42,0.16,20,,,
"Sep 08, 2020 02:22:56 PM","Velo HS-Collegiate BBCor",Right,"General Practice",49,49,49,69.5,12.6,66,9,79,75,-26,3.6,0.17,19.8,,,
"Sep 08, 2020 02:22:46 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,41,52,65.5,13.6,72,7,70,74,-28,3.17,0.17,19.8,,,
"Sep 08, 2020 02:22:33 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,45,51,65.5,13.2,72,5,74,75,-29,3.36,0.16,19.5,,,
"Sep 08, 2020 02:22:21 PM","Velo HS-Collegiate BBCor",Right,"General Practice",57,40,46,66.2,11.2,74,4,68,74,-25,3.19,0.17,20.7,,,
"Sep 08, 2020 02:22:12 PM","Velo HS-Collegiate BBCor",Right,"General Practice",53,41,47,65.8,11.5,70,5,70,74,-26,3.27,0.17,20.6,,,
"Sep 08, 2020 02:22:04 PM","Velo HS-Collegiate BBCor",Right,"General Practice",53,47,45,69.2,10.7,70,9,75,76,-25,3.58,0.17,20.5,,,
"Sep 08, 2020 02:21:57 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,46,45,66.3,10.9,75,3,75,75,-27,3.44,0.16,20.6,,,
"Sep 08, 2020 02:20:21 PM","Velo HS-Collegiate BBCor",Right,"General Practice",64,38,46,63.7,11.3,80,6,64,74,-29,3.1,0.16,20,,,
"Sep 08, 2020 02:20:12 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,39,44,63,10.4,71,5,65,76,-29,2.82,0.18,20.2,,,
"Sep 08, 2020 02:20:03 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,37,47,63.6,11.5,75,2,65,72,-27,3.13,0.16,20.3,,,
"Sep 08, 2020 02:19:53 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,40,42,65.4,9.7,72,3,71,71,-27,3.23,0.17,20.4,,,
"Sep 08, 2020 02:19:43 PM","Velo HS-Collegiate BBCor",Right,"General Practice",57,42,45,64.3,10.7,74,3,69,76,-27,3.01,0.17,20.4,,,
"Sep 08, 2020 02:19:32 PM","Velo HS-Collegiate BBCor",Right,"General Practice",53,45,44,63.7,10.3,70,3,75,74,-30,3.03,0.17,19.9,,,
"Sep 08, 2020 02:19:21 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,41,47,63.9,11.5,78,3,68,75,-27,3.16,0.16,19.8,,,
"Sep 08, 2020 02:19:12 PM","Velo HS-Collegiate BBCor",Right,"General Practice",56,45,50,65.3,13.1,73,4,75,75,-29,3.22,0.17,19.7,,,
"Sep 08, 2020 02:19:03 PM","Velo HS-Collegiate BBCor",Right,"General Practice",53,41,43,62.1,9.9,70,5,72,72,-29,2.62,0.18,19.5,,,
"Sep 08, 2020 02:18:55 PM","Velo HS-Collegiate BBCor",Right,"General Practice",63,36,46,62.2,11.2,80,5,60,75,-29,2.89,0.17,20.2,,,
"Sep 08, 2020 02:18:46 PM","Velo HS-Collegiate BBCor",Right,"General Practice",62,40,48,62.8,12.1,79,4,64,78,-29,3.09,0.16,20.2,,,
"Sep 08, 2020 02:18:23 PM","Velo HS-Collegiate BBCor",Right,"General Practice",60,39,41,61.7,9.1,77,4,63,76,-30,2.71,0.18,19.6,,,
"Sep 08, 2020 02:18:13 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,36,42,60.4,9.6,78,7,58,77,-31,2.63,0.17,19.8,,,
"Sep 08, 2020 02:17:59 PM","Velo HS-Collegiate BBCor",Right,"General Practice",60,39,44,62.3,10.3,77,6,64,76,-28,2.73,0.18,20,,,
"Sep 06, 2020 01:16:37 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,44,50,65.7,13,75,6,70,79,-32,3.71,0.15,20.9,,,
"Sep 06, 2020 01:16:32 PM","Velo HS-Collegiate BBCor",Right,"General Practice",57,47,51,64.2,13.2,74,8,69,83,-24,3.49,0.15,20.2,,,
"Sep 06, 2020 01:16:25 PM","Velo HS-Collegiate BBCor",Right,"General Practice",63,46,48,62.1,12,80,10,69,82,-20,3.02,0.16,20,,,
"Sep 06, 2020 01:16:18 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,45,46,62.8,11.4,75,11,68,81,-23,3.02,0.16,20.3,,,
"Sep 06, 2020 01:16:11 PM","Velo HS-Collegiate BBCor",Right,"General Practice",48,59,48,62.8,12.3,65,10,82,82,-19,2.91,0.17,19.4,,,
"Sep 06, 2020 01:16:05 PM","Velo HS-Collegiate BBCor",Right,"General Practice",50,49,58,65.7,16.3,66,8,73,81,-33,3.75,0.14,20.8,,,
"Sep 06, 2020 01:15:59 PM","Velo HS-Collegiate BBCor",Right,"General Practice",57,42,51,66.8,13.5,74,6,66,79,-32,3.68,0.15,21.2,,,
"Sep 06, 2020 01:15:52 PM","Velo HS-Collegiate BBCor",Right,"General Practice",62,44,48,64.7,12.1,78,9,66,83,-27,3.45,0.15,21,,,
"Sep 06, 2020 01:15:46 PM","Velo HS-Collegiate BBCor",Right,"General Practice",62,44,52,64.4,13.6,78,11,67,80,-20,3.42,0.15,20.4,,,
"Sep 06, 2020 01:15:40 PM","Velo HS-Collegiate BBCor",Right,"General Practice",49,62,52,61.5,13.8,66,5,80,86,-25,2.86,0.17,19.8,,,
"Sep 06, 2020 01:13:55 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,48,48,64.9,12,76,9,73,80,-21,3.26,0.16,20.3,,,
"Sep 06, 2020 01:13:44 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,46,53,67,14,78,8,69,81,-28,3.91,0.14,21.4,,,
"Sep 06, 2020 01:13:31 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,50,46,64.8,11.3,77,14,76,80,-16,3.03,0.17,19.9,,,
"Sep 06, 2020 01:13:25 PM","Velo HS-Collegiate BBCor",Right,"General Practice",63,41,42,61.1,9.8,79,16,66,77,-15,2.54,0.18,19.4,,,
"Sep 06, 2020 01:13:18 PM","Velo HS-Collegiate BBCor",Right,"General Practice",50,57,57,64.9,15.6,67,12,77,85,-22,3.26,0.16,20.3,,,
"Sep 06, 2020 01:13:01 PM","Velo HS-Collegiate BBCor",Right,"General Practice",50,64,50,66.7,12.7,67,9,83,85,-23,3.71,0.15,19.8,,,
"Sep 06, 2020 01:12:54 PM","Velo HS-Collegiate BBCor",Right,"General Practice",49,68,51,65.4,13.3,66,3,84,85,-36,3.49,0.15,20.1,,,
"Sep 06, 2020 01:12:43 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,44,51,63.7,13.2,75,12,70,78,-19,3.3,0.15,19.9,,,
"Sep 06, 2020 01:12:31 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,45,52,67.3,13.7,75,7,69,80,-35,3.73,0.15,21.3,,,
"Sep 06, 2020 01:12:25 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,51,56,66.2,15.4,72,8,75,82,-27,3.71,0.15,20.9,,,
"Sep 06, 2020 01:12:19 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,48,51,64.9,13.1,75,9,71,82,-23,3.26,0.16,20.3,,,
"Sep 06, 2020 01:12:13 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,52,45,63.2,10.8,74,12,76,82,-21,2.91,0.17,19.7,,,
"Sep 06, 2020 01:10:20 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,47,49,64,12.6,76,13,71,80,-18,3.13,0.16,19.6,,,
"Sep 06, 2020 01:10:15 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,57,52,63.1,13.7,75,7,78,84,-24,3.33,0.15,19.1,,,
"Sep 06, 2020 01:10:09 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,53,45,62.8,10.7,76,10,78,80,-21,2.88,0.17,19.2,,,
"Sep 06, 2020 01:10:02 PM","Velo HS-Collegiate BBCor",Right,"General Practice",54,53,54,65.5,14.4,71,11,79,80,-20,3.5,0.15,20,,,
"Sep 06, 2020 01:09:56 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,45,51,64.2,13.3,78,8,67,82,-29,3.27,0.16,20.5,,,
"Sep 06, 2020 01:09:49 PM","Velo HS-Collegiate BBCor",Right,"General Practice",63,45,52,66.1,13.7,79,3,69,80,-34,3.8,0.14,21,,,
"Sep 06, 2020 01:09:41 PM","Velo HS-Collegiate BBCor",Right,"General Practice",49,60,54,62.6,14.7,65,14,84,81,-17,2.85,0.17,18.4,,,
"Sep 06, 2020 01:09:31 PM","Velo HS-Collegiate BBCor",Right,"General Practice",54,54,48,64.8,12.1,71,6,78,81,-26,3.25,0.16,20,,,
"Sep 06, 2020 01:09:24 PM","Velo HS-Collegiate BBCor",Right,"General Practice",57,48,50,66.8,12.9,74,10,70,83,-28,3.63,0.15,20.7,,,
"Sep 06, 2020 01:09:18 PM","Velo HS-Collegiate BBCor",Right,"General Practice",54,54,51,65.9,13.4,71,7,78,82,-28,3.45,0.16,19.8,,,
"Sep 06, 2020 01:09:11 PM","Velo HS-Collegiate BBCor",Right,"General Practice",53,45,50,66,12.9,69,15,72,77,-21,3.29,0.17,20,,,
"Sep 06, 2020 01:09:05 PM","Velo HS-Collegiate BBCor",Right,"General Practice",53,52,58,67.6,16,70,5,75,82,-34,4.03,0.14,21.2,,,
"Sep 06, 2020 01:08:58 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,52,47,65.2,11.6,78,9,75,83,-24,3.25,0.16,20.5,,,
"Sep 06, 2020 01:08:49 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,45,57,68,16,72,8,70,79,-32,4.08,0.14,21.5,,,
"Sep 06, 2020 01:06:49 PM","Velo HS-Collegiate BBCor",Right,"General Practice",51,61,58,65.5,16,68,10,83,82,-24,3.59,0.15,19.5,,,
"Sep 06, 2020 01:06:42 PM","Velo HS-Collegiate BBCor",Right,"General Practice",48,61,52,65.4,13.7,64,9,81,85,-27,3.35,0.16,20.2,,,
"Sep 06, 2020 01:06:36 PM","Velo HS-Collegiate BBCor",Right,"General Practice",51,50,47,65.2,11.7,67,14,77,78,-17,3.1,0.17,20.1,,,
"Sep 06, 2020 01:06:30 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,49,54,67.3,14.4,72,6,72,82,-36,3.83,0.15,21.1,,,
"Sep 06, 2020 01:06:22 PM","Velo HS-Collegiate BBCor",Right,"General Practice",63,46,46,64.5,11,80,7,69,82,-27,3.14,0.17,20.8,,,
"Sep 06, 2020 01:06:16 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,40,50,64.9,12.9,76,15,65,77,-21,3.26,0.16,20.7,,,
"Sep 06, 2020 01:06:10 PM","Velo HS-Collegiate BBCor",Right,"General Practice",60,40,52,66,13.6,76,9,64,77,-34,3.69,0.15,20.9,,,
"Sep 06, 2020 01:06:02 PM","Velo HS-Collegiate BBCor",Right,"General Practice",64,47,50,65.9,13.1,81,8,70,82,-25,3.58,0.15,20.7,,,
"Sep 06, 2020 01:05:56 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,44,52,65,13.9,75,12,67,81,-25,3.35,0.16,20.5,,,
"Sep 06, 2020 01:05:49 PM","Velo HS-Collegiate BBCor",Right,"General Practice",68,42,51,67.5,13.1,85,11,66,78,-29,3.92,0.15,21.1,,,
"Sep 06, 2020 01:05:43 PM","Velo HS-Collegiate BBCor",Right,"General Practice",69,40,50,67.5,12.7,86,4,64,77,-36,3.97,0.14,21.6,,,
"Sep 06, 2020 01:05:37 PM","Velo HS-Collegiate BBCor",Right,"General Practice",70,41,53,67.3,14,87,1,65,79,-34,4.3,0.13,21.7,,,
"Sep 06, 2020 01:01:47 PM","Velo HS-Collegiate BBCor",Right,"General Practice",50,54,48,65.7,11.9,67,11,78,81,-21,3.26,0.17,20.4,,,
"Sep 06, 2020 01:01:41 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,56,60,64.9,16.9,72,3,78,83,-32,3.72,0.14,20.1,,,
"Sep 06, 2020 01:01:34 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,51,51,64.1,13.1,78,10,74,82,-18,3.25,0.16,19.7,,,
"Sep 06, 2020 01:01:28 PM","Velo HS-Collegiate BBCor",Right,"General Practice",65,47,46,67.4,11.1,81,8,71,80,-27,3.65,0.16,20.9,,,
"Sep 06, 2020 01:01:21 PM","Velo HS-Collegiate BBCor",Right,"General Practice",49,54,53,63.3,14,66,10,78,81,-18,2.92,0.17,19.3,,,
"Sep 06, 2020 01:01:15 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,43,54,67.1,14.5,75,10,66,81,-27,3.76,0.15,21.2,,,
"Sep 06, 2020 01:01:09 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,51,56,67.7,15.2,71,9,78,79,-22,3.99,0.14,20.4,,,
"Sep 06, 2020 01:01:00 PM","Velo HS-Collegiate BBCor",Right,"General Practice",64,49,57,67.2,15.7,80,2,73,82,-31,4.17,0.14,20.9,,,
"Sep 06, 2020 01:00:54 PM","Velo HS-Collegiate BBCor",Right,"General Practice",60,45,53,67.1,14.1,76,14,70,79,-16,3.76,0.15,20.4,,,
"Sep 06, 2020 01:00:48 PM","Velo HS-Collegiate BBCor",Right,"General Practice",54,51,58,68.5,16,71,6,75,81,-32,4.2,0.14,21,,,
"Sep 06, 2020 01:00:42 PM","Velo HS-Collegiate BBCor",Right,"General Practice",63,43,51,65.8,13.4,80,11,69,78,-20,3.48,0.16,20.2,,,
"Sep 06, 2020 01:00:19 PM","Velo HS-Collegiate BBCor",Right,"General Practice",64,47,54,65,14.4,81,12,71,81,-18,3.53,0.15,20,,,
"Sep 06, 2020 12:58:10 PM","Velo HS-Collegiate BBCor",Right,"General Practice",51,54,57,67.7,15.7,68,15,79,80,-20,3.59,0.16,20,,,
"Sep 06, 2020 12:58:03 PM","Velo HS-Collegiate BBCor",Right,"General Practice",56,44,51,68.1,13.2,72,8,67,81,-26,3.73,0.16,21.5,,,
"Sep 06, 2020 12:57:57 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,41,50,67.2,12.8,78,5,66,79,-30,3.72,0.15,21.4,,,
"Sep 06, 2020 12:57:50 PM","Velo HS-Collegiate BBCor",Right,"General Practice",50,55,45,59.8,10.8,67,13,80,80,-9,2.36,0.19,18.1,,,
"Sep 06, 2020 12:57:43 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,50,54,66.5,14.7,71,10,73,82,-22,3.59,0.15,20.8,,,
"Sep 06, 2020 12:57:36 PM","Velo HS-Collegiate BBCor",Right,"General Practice",53,47,54,61.9,14.3,69,17,76,76,-11,2.79,0.17,18,,,
"Sep 06, 2020 12:57:30 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,48,56,64.8,15.2,75,12,74,79,-19,3.51,0.15,19.5,,,
"Sep 06, 2020 12:57:23 PM","Velo HS-Collegiate BBCor",Right,"General Practice",69,46,45,62,10.6,85,14,69,82,-14,2.9,0.17,19.5,,,
"Sep 06, 2020 12:57:15 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,47,53,65.4,14.2,78,10,70,81,-22,3.52,0.15,20.9,,,
"Sep 06, 2020 12:57:01 PM","Velo HS-Collegiate BBCor",Right,"General Practice",52,41,53,64.9,14.1,68,12,66,77,-36,3.34,0.16,20.9,,,
"Sep 06, 2020 12:56:55 PM","Velo HS-Collegiate BBCor",Right,"General Practice",51,52,47,63.5,11.8,68,10,76,81,-22,2.87,0.18,19.6,,,
"Sep 06, 2020 12:56:49 PM","Velo HS-Collegiate BBCor",Right,"General Practice",49,49,52,65.8,13.8,66,9,74,80,-21,3.44,0.16,20.4,,,
"Sep 06, 2020 12:56:44 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,47,51,68.8,13.3,77,5,71,80,-28,4.06,0.15,21.5,,,
"Sep 06, 2020 12:56:38 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,39,54,68.1,14.7,78,11,62,78,-27,4.21,0.14,21.3,,,
"Sep 06, 2020 12:54:35 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,46,51,64.7,13.2,75,11,70,81,-21,3.4,0.15,20.3,,,
"Sep 06, 2020 12:54:15 PM","Velo HS-Collegiate BBCor",Right,"General Practice",46,66,60,64.5,16.9,63,11,87,82,-21,3.34,0.16,18.7,,,
"Sep 06, 2020 12:54:08 PM","Velo HS-Collegiate BBCor",Right,"General Practice",66,43,46,60.4,11.3,83,13,68,78,-14,2.69,0.17,18.8,,,
"Sep 06, 2020 12:54:01 PM","Velo HS-Collegiate BBCor",Right,"General Practice",56,47,54,63.9,14.5,73,11,74,78,-21,3.24,0.16,19.3,,,
"Sep 06, 2020 12:53:54 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,46,50,63.3,12.7,76,10,70,81,-18,3.07,0.16,19.7,,,
"Sep 06, 2020 12:53:47 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,40,50,67.7,13,78,7,64,78,-30,3.93,0.15,21.3,,,
"Sep 06, 2020 12:53:40 PM","Velo HS-Collegiate BBCor",Right,"General Practice",71,42,49,61.7,12.4,88,13,67,79,-15,3.02,0.16,19.6,,,
"Sep 06, 2020 12:53:34 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,41,50,67.3,13.1,76,12,65,78,-28,3.74,0.15,21.4,,,
"Sep 06, 2020 12:53:27 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,37,47,67.3,11.5,76,10,60,77,-35,3.55,0.16,21.8,,,
"Sep 06, 2020 12:53:22 PM","Velo HS-Collegiate BBCor",Right,"General Practice",70,39,57,65,15.7,87,12,61,79,-23,4.07,0.13,19.6,,,
"Sep 06, 2020 12:51:54 PM","Velo HS-Collegiate BBCor",Right,"General Practice",49,42,49,64.6,12.4,65,7,72,73,-26,3.04,0.17,19.9,,,
"Sep 06, 2020 12:51:44 PM","Velo HS-Collegiate BBCor",Right,"General Practice",53,45,48,64.8,11.9,69,6,74,76,-28,3.1,0.17,19.9,,,
"Sep 06, 2020 12:51:34 PM","Velo HS-Collegiate BBCor",Right,"General Practice",52,40,48,65.3,12,69,8,70,73,-26,3.18,0.17,20.3,,,
"Sep 06, 2020 12:51:06 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,40,51,65.3,13.1,72,5,68,74,-26,3.22,0.17,20.2,,,
"Sep 06, 2020 12:50:56 PM","Velo HS-Collegiate BBCor",Right,"General Practice",48,44,44,65.6,10.5,65,6,74,74,-28,3.03,0.18,20.1,,,
"Sep 06, 2020 12:50:36 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,39,46,63.8,11.4,72,7,66,76,-27,3,0.17,20.3,,,
"Sep 06, 2020 12:47:10 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,41,50,64.6,12.8,72,5,68,75,-29,3.15,0.17,20.2,,,
"Sep 06, 2020 12:47:02 PM","Velo HS-Collegiate BBCor",Right,"General Practice",60,40,52,64.1,13.8,77,5,66,76,-29,3.3,0.16,19.9,,,
"Sep 06, 2020 12:46:53 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,39,46,62.8,11.1,76,4,65,75,-31,2.91,0.17,20,,,
"Sep 06, 2020 12:46:45 PM","Velo HS-Collegiate BBCor",Right,"General Practice",57,39,51,62.7,13.3,73,8,64,76,-30,3.04,0.16,19.9,,,
"Sep 06, 2020 12:46:35 PM","Velo HS-Collegiate BBCor",Right,"General Practice",62,37,49,63,12.4,79,6,63,75,-30,3,0.17,20.3,,,
"Sep 06, 2020 12:46:26 PM","Velo HS-Collegiate BBCor",Right,"General Practice",54,41,49,62.5,12.3,70,5,69,75,-30,2.91,0.17,19.3,,,
"Sep 06, 2020 12:46:16 PM","Velo HS-Collegiate BBCor",Right,"General Practice",64,37,52,61.2,13.8,81,7,63,75,-30,2.93,0.16,19.5,,,
"Sep 06, 2020 12:46:06 PM","Velo HS-Collegiate BBCor",Right,"General Practice",56,39,48,62,12.1,73,8,67,73,-30,2.77,0.17,19.7,,,
"Sep 06, 2020 12:45:57 PM","Velo HS-Collegiate BBCor",Right,"General Practice",60,40,50,62.5,13,76,5,65,77,-31,2.85,0.17,19.8,,,
"Sep 06, 2020 12:45:50 PM","Velo HS-Collegiate BBCor",Right,"General Practice",63,38,49,61.8,12.4,80,8,62,77,-32,3.03,0.16,19.6,,,
"Sep 06, 2020 12:45:41 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,44,54,61.7,14.4,78,6,69,78,-31,3.18,0.15,19.6,,,
"Sep 06, 2020 12:45:33 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,38,49,60.4,12.6,75,7,61,77,-30,2.82,0.16,19.8,,,
"Sep 04, 2020 03:14:00 PM","Velo HS-Collegiate BBCor",Right,"General Practice",51,55,60,62.3,17.2,68,16,78,82,-20,3.2,0.15,18.9,,,
"Sep 04, 2020 03:13:54 PM","Velo HS-Collegiate BBCor",Right,"General Practice",51,51,57,65.9,15.6,67,10,73,84,-28,3.73,0.15,20.9,,,
"Sep 04, 2020 03:13:47 PM","Velo HS-Collegiate BBCor",Right,"General Practice",56,48,56,63.4,15.3,73,12,71,81,-25,3.45,0.15,20.3,,,
"Sep 04, 2020 03:13:40 PM","Velo HS-Collegiate BBCor",Right,"General Practice",50,48,56,61.7,15.2,67,17,74,79,-19,3.09,0.15,19.3,,,
"Sep 04, 2020 03:13:34 PM","Velo HS-Collegiate BBCor",Right,"General Practice",57,54,55,64.1,15,73,13,75,85,-20,3.52,0.15,20.2,,,
"Sep 04, 2020 03:13:28 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,43,57,67.4,15.6,78,13,66,81,-28,4.01,0.14,21.3,,,
"Sep 04, 2020 03:13:22 PM","Velo HS-Collegiate BBCor",Right,"General Practice",54,53,52,64.4,13.8,71,11,73,85,-24,3.2,0.16,20.3,,,
"Sep 04, 2020 03:13:14 PM","Velo HS-Collegiate BBCor",Right,"General Practice",60,40,58,66.2,16,76,14,64,78,-29,3.99,0.14,21.5,,,
"Sep 04, 2020 03:13:03 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,51,51,64.1,13.3,74,14,74,82,-18,3.14,0.16,20.4,,,
"Sep 04, 2020 03:10:44 PM","Velo HS-Collegiate BBCor",Right,"General Practice",52,50,58,64.6,16,69,13,73,82,-20,3.58,0.15,20.2,,,
"Sep 04, 2020 03:10:38 PM","Velo HS-Collegiate BBCor",Right,"General Practice",48,41,58,64.3,16.2,64,14,65,78,-39,3.5,0.15,21,,,
